L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0039810717055349725,0.0,0.0039810717055349725,0.0,200000,0,0,0,0,0,162.15565932217254,174.9644693478937,380.40485468660734,494.4643315086838,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.01,0.01,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,51.06350553339896,51.183929821647546,45.98927089133813,46.38849483738488,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,2.51188643150958e-5,0.0,2.51188643150958e-5,0.0,200000,22424.64559988047,3068.9670595346024,3041.290004482295,1075.0617610454262,1070.5588190066123,21427.682158682597,22574.08098378354,19488.83899751347,20850.897250039572,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,2.51188643150958e-6,0.0,2.51188643150958e-6,0.0,58793,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,1.0e-6,1.0e-6,0.0,0.0,0.0,0.0,57424,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,6.309573444801932e-5,6.309573444801932e-5,0.0,0.0,0.0,0.0,200000,8805.454417952315,10506.564030131827,10361.561009817671,257.1561530506722,265.41918932786047,8081.281974393185,8254.461891981591,7507.2096282963,7652.49410865874,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0015848931924611134,0.0015848931924611134,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,316.9233742537804,318.53931308929714,286.86266587018747,287.2222704384083,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.0e-6,0.0,1.0e-6,0.0,55380,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,6.309573444801932e-5,0.0,6.309573444801932e-5,0.0,200000,9641.024028268552,8001.955472467709,8243.228621908127,351.34302325581393,338.89772727272725,9178.033344536803,9391.203348559753,8250.954469429626,8602.666380012968,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,6.30957344480193e-6,0.0,6.30957344480193e-6,0.0,64736,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0015848931924611134,0.0,0.0015848931924611134,0.0,200000,0,0,0,0,0,404.1582001877806,418.76719371491936,901.5986139887145,1045.2244386125578,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,1.0e-5,1.0e-5,0.0,0.0,0.0,0.0,200000,50903.48178536265,2241.7494611175593,2177.349524122087,2365.210409176511,2379.5726626016262,47345.538170844135,51825.03889941176,45704.79607145142,49944.51119875769,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0025118864315095803,0.0025118864315095803,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,198.966488976308,199.43151242814008,179.64954282798766,177.82096272237843,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,1.58489319246111e-6,1.58489319246111e-6,0.0,0.0,0.0,0.0,59634,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0006309573444801932,0.0,0.0006309573444801932,0.0,200000,0,0,0,0,0,1011.317400237977,1031.8574115490635,2013.920108144636,2190.8113787322873,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.58489319246111e-6,0.0,1.58489319246111e-6,0.0,57957,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0006309573444801932,0.0006309573444801932,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,798.1639410847953,799.7436092509779,702.659970626152,707.3989278345936,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.000251188643150958,0.0,0.000251188643150958,0.0,200000,0,0,0,0,0,2386.623314638192,2402.868756819503,3150.1774666987862,3332.003335268168,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,3.98107170553497e-6,3.98107170553497e-6,0.0,0.0,0.0,0.0,65600,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.000251188643150958,0.000251188643150958,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,2051.532504736616,2066.041863502976,1901.0115775580139,1915.1144491519449,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.00015848931924611134,0.00015848931924611134,0.0,0.0,0.0,0.0,200000,3677.3333333333335,0,34701.333333333336,0,0,3235.520567545924,3261.2709268303265,2907.3289273059413,2922.053397696061,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,3.98107170553497e-6,0.0,3.98107170553497e-6,0.0,61463,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.006309573444801933,0.006309573444801933,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,80.49897219345243,80.19710019575922,72.55376265349899,72.35718202794274,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.006309573444801933,0.0,0.006309573444801933,0.0,200000,0,0,0,0,0,104.9681725798206,116.37776503024097,258.03720421542596,361.54151214736964,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.001,0.0,0.001,0.0,200000,0,0,0,0,0,641.2539857445066,654.5029551350556,1397.2481105915092,1545.8549908541743,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00015848931924611134,0.0,0.00015848931924611134,0.0,200000,5898.615384615385,45785.318181818184,48057.846153846156,3.0,144.0,3700.8739069882668,3749.230279918656,3914.0105140060623,4130.038664689752,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,2.51188643150958e-5,2.51188643150958e-5,0.0,0.0,0.0,0.0,200000,20777.814584949574,3320.284177708496,3291.1618308766488,920.9744578313253,930.2222222222222,19686.866202926907,20510.534929730125,18640.945120320765,19422.97222245952,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0,0.0001,0.0,200000,6369.707951070336,21820.393001345896,23050.183486238533,171.77601410934744,134.86458333333334,5850.963527708873,5941.9826641122945,5431.346895317036,5708.439941061193,hard,5.0
20,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.01,0.0,0.01,0.0,200000,0,0,0,0,0,67.25694923582584,76.60487902848169,172.64806938033482,255.2464741581357,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.006309573444801933,0.006309573444801933,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,80.48226464872845,80.3438589192432,74.7344529190644,75.12952314968321,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,3.981071705534972e-5,3.981071705534972e-5,0.0,0.0,0.0,0.0,200000,13250.637566137566,2901.066489832007,2889.520194003527,936.6475930971844,935.5439311594203,12489.541556626238,13061.672356670659,11701.569525234909,12246.152341944038,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,3.981071705534972e-5,0.0,3.981071705534972e-5,0.0,200000,14175.504657581509,2737.749241044323,2720.712782473693,1040.7052275358446,1041.506463608996,13305.758459317603,13963.802573252926,12317.764743150232,13063.563731473389,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,2.51188643150958e-5,2.51188643150958e-5,0.0,0.0,0.0,0.0,200000,20229.85213204952,2353.8042872080864,2304.2589408528197,1466.0008052970652,1465.0380338863395,18934.80137447769,20155.48987292954,18083.95481821985,19196.135255049732,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,6.30957344480193e-6,6.30957344480193e-6,0.0,0.0,0.0,0.0,62346,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
25,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.001,0.0,0.001,0.0,200000,0,0,0,0,0,614.0550997081988,626.313052458666,1359.4574331689732,1520.2633680914205,hard,5.0
