L,J,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,0.0,3.548133892335754e-05,754162.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.011872336272722e-05,0.0,0.0,5.011872336272722e-05,2355063.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,6.309573444801932e-05,0.0,0.0,6.309573444801932e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,0.0,0.0,7.943282347242815e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.16227766016837e-06,0.0,3.16227766016837e-06,0.0,3330.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.54813389233575e-06,0.0,3.54813389233575e-06,0.0,4005.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.01187233627272e-06,0.0,5.01187233627272e-06,0.0,3626.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,6.30957344480193e-06,0.0,6.30957344480193e-06,0.0,4174.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.94328234724281e-06,0.0,7.94328234724281e-06,0.0,3836.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1e-05,0.0,1e-05,0.0,5373.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.258925411794167e-05,0.0,1.258925411794167e-05,0.0,5796.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,1.412537544622754e-05,0.0,7818.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,5.62341325190349e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,7.079457843841379e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,8.912509381337455e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,0.0001,0.0,0.0001,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,2.238721138568339e-05,0.0,0.0,5724.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.011872336272722e-05,5.011872336272722e-05,0.0,0.0,9747.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.16227766016837e-06,0.0,0.0,3.16227766016837e-06,4219.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.94328234724281e-06,0.0,0.0,7.94328234724281e-06,5641.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,0.0,1.122018454301963e-05,5358.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,0.0,1.412537544622754e-05,10183.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.981071705534972e-05,0.0,0.0,3.981071705534972e-05,634926.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.981071705534972e-05,0.0,0.0,3.981071705534972e-05,677084.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,0.0,4.466835921509631e-05,1706378.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,0.0,5.62341325190349e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,0.0,0.0,7.943282347242815e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,0.0,8.912509381337455e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,3.98107170553497e-06,0.0,3394.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-06,0.0,5.62341325190349e-06,0.0,2968.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.07945784384137e-06,0.0,7.07945784384137e-06,0.0,3173.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,8.91250938133745e-06,0.0,3953.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,4.466835921509631e-05,0.0,1221646.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,5.62341325190349e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,7.079457843841379e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,8.912509381337455e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,0.0001,0.0,0.0001,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,1e-05,1e-05,0.0,0.0,0.0,0.0,9670.0
40.0,5.0,1000000.0,1000000.0,7.943282347242815e-05,7.943282347242815e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,3.981071705534972e-05,3.981071705534972e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.162277660168379e-05,3.162277660168379e-05,0.0,0.0,5774.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,0.0,4.46683592150963e-06,5336.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-06,0.0,0.0,5.62341325190349e-06,4060.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.07945784384137e-06,0.0,0.0,7.07945784384137e-06,5626.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1e-05,0.0,0.0,1e-05,6729.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.258925411794167e-05,0.0,0.0,1.258925411794167e-05,7884.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,0.0,1.778279410038922e-05,9988.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,0.0,2.818382931264453e-05,19429.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,0.0,2.818382931264453e-05,30449.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,0.0,3.548133892335754e-05,29514.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,0.0,3.548133892335754e-05,517325.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.011872336272722e-05,0.0,0.0,5.011872336272722e-05,1777503.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,0.0,8.912509381337455e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,3.98107170553497e-06,0.0,4126.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.01187233627272e-06,0.0,5.01187233627272e-06,0.0,3838.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,6.30957344480193e-06,0.0,6.30957344480193e-06,0.0,3835.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,8.91250938133745e-06,0.0,3916.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,1.122018454301963e-05,0.0,6028.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,2.238721138568339e-05,0.0,19384.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,2.238721138568339e-05,0.0,21212.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,2.238721138568339e-05,0.0,37772.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,2.818382931264453e-05,0.0,45568.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,2.818382931264453e-05,0.0,21135.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,2.818382931264453e-05,0.0,30207.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,2.818382931264453e-05,0.0,120343.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,3.548133892335754e-05,0.0,550115.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,7.079457843841379e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,8.912509381337455e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,3.16227766016837e-06,3.16227766016837e-06,0.0,0.0,0.0,0.0,3231.0
40.0,5.0,1000000.0,1000000.0,5.62341325190349e-06,5.62341325190349e-06,0.0,0.0,0.0,0.0,3411.0
40.0,5.0,1000000.0,1000000.0,7.94328234724281e-06,7.94328234724281e-06,0.0,0.0,0.0,0.0,2805.0
40.0,5.0,1000000.0,1000000.0,3.981071705534972e-05,3.981071705534972e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,6.309573444801932e-05,6.309573444801932e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,8.912509381337455e-05,8.912509381337455e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,3.16227766016837e-06,3.16227766016837e-06,0.0,0.0,0.0,0.0,2796.0
40.0,5.0,1000000.0,1000000.0,1.412537544622754e-05,1.412537544622754e-05,0.0,0.0,0.0,0.0,4431.0
40.0,5.0,1000000.0,1000000.0,1.995262314968879e-05,1.995262314968879e-05,0.0,0.0,0.0,0.0,1387271.0
40.0,5.0,1000000.0,1000000.0,3.162277660168379e-05,3.162277660168379e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,5.62341325190349e-05,5.62341325190349e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.16227766016837e-06,3.16227766016837e-06,0.0,0.0,2237.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.94328234724281e-06,7.94328234724281e-06,0.0,0.0,5156.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,0.0,4.46683592150963e-06,5412.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,6.30957344480193e-06,0.0,0.0,6.30957344480193e-06,5958.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.94328234724281e-06,0.0,0.0,7.94328234724281e-06,5982.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1e-05,0.0,0.0,1e-05,7328.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,0.0,1.412537544622754e-05,10223.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,0.0,1.778279410038922e-05,9646.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,6.309573444801932e-05,0.0,0.0,6.309573444801932e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,0.0,7.079457843841379e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,0.0001,0.0,0.0,0.0001,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,6.30957344480193e-06,0.0,6.30957344480193e-06,0.0,4239.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,8.91250938133745e-06,0.0,5141.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,1.122018454301963e-05,0.0,8085.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,0.0,1.584893192461113e-05,0.0,9662.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,0.0,1.584893192461113e-05,0.0,6704.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,6.309573444801932e-05,0.0,6.309573444801932e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,1.258925411794167e-05,1.258925411794167e-05,0.0,0.0,0.0,0.0,6584.0
40.0,5.0,1000000.0,1000000.0,3.548133892335754e-05,3.548133892335754e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0001,0.0001,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.258925411794167e-05,1.258925411794167e-05,0.0,0.0,6254.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,2.818382931264453e-05,0.0,0.0,5817.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.16227766016837e-06,0.0,0.0,3.16227766016837e-06,4262.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.54813389233575e-06,0.0,0.0,3.54813389233575e-06,4437.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,0.0,4.46683592150963e-06,4104.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,6.30957344480193e-06,0.0,0.0,6.30957344480193e-06,5051.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,0.0,2.238721138568339e-05,11842.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,0.0,5.62341325190349e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,0.0,0.0,7.943282347242815e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,0.0,8.912509381337455e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,3.98107170553497e-06,0.0,3157.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.01187233627272e-06,0.0,5.01187233627272e-06,0.0,4288.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,6.30957344480193e-06,0.0,6.30957344480193e-06,0.0,3615.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.94328234724281e-06,0.0,7.94328234724281e-06,0.0,4963.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,1.122018454301963e-05,0.0,4282.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,0.0,1.584893192461113e-05,0.0,5607.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,1.778279410038922e-05,0.0,8953.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,1.778279410038922e-05,0.0,5745.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,4.466835921509631e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,0.0,7.943282347242815e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,0.0001,0.0,0.0001,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,7.07945784384137e-06,7.07945784384137e-06,0.0,0.0,0.0,0.0,2890.0
40.0,5.0,1000000.0,1000000.0,1e-05,1e-05,0.0,0.0,0.0,0.0,10838.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,1.584893192461113e-05,0.0,0.0,3983.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,3.548133892335754e-05,0.0,0.0,5827.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.16227766016837e-06,0.0,0.0,3.16227766016837e-06,4211.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.54813389233575e-06,0.0,0.0,3.54813389233575e-06,4825.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,0.0,4.46683592150963e-06,5496.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.94328234724281e-06,0.0,0.0,7.94328234724281e-06,5882.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1e-05,0.0,0.0,1e-05,7012.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.258925411794167e-05,0.0,0.0,1.258925411794167e-05,4994.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.778279410038922e-05,0.0,0.0,1.778279410038922e-05,7023.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,0.0,3.548133892335754e-05,39424.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,0.0,3.548133892335754e-05,219003.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,0.0,4.466835921509631e-05,82707.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,0.0,4.466835921509631e-05,735695.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,0.0,5.62341325190349e-05,980242.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,0.0,7.079457843841379e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,0.0,8.912509381337455e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.16227766016837e-06,0.0,3.16227766016837e-06,0.0,4547.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.54813389233575e-06,0.0,3.54813389233575e-06,0.0,4522.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,4.46683592150963e-06,0.0,4136.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,8.91250938133745e-06,0.0,3801.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,0.0,1.584893192461113e-05,0.0,8957.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.995262314968879e-05,0.0,1.995262314968879e-05,0.0,10293.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.995262314968879e-05,0.0,1.995262314968879e-05,0.0,10163.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.995262314968879e-05,0.0,1.995262314968879e-05,0.0,8373.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.995262314968879e-05,0.0,1.995262314968879e-05,0.0,23674.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.51188643150958e-05,0.0,2.51188643150958e-05,0.0,63598.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.981071705534972e-05,0.0,3.981071705534972e-05,0.0,1266937.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,5.62341325190349e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,7.079457843841379e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.943282347242815e-05,0.0,7.943282347242815e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,0.0001,0.0,0.0001,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,5.01187233627272e-06,5.01187233627272e-06,0.0,0.0,0.0,0.0,3212.0
40.0,5.0,1000000.0,1000000.0,1.412537544622754e-05,1.412537544622754e-05,0.0,0.0,0.0,0.0,2401.0
40.0,5.0,1000000.0,1000000.0,5.01187233627272e-06,5.01187233627272e-06,0.0,0.0,0.0,0.0,3154.0
40.0,5.0,1000000.0,1000000.0,4.466835921509631e-05,4.466835921509631e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,7.079457843841379e-05,7.079457843841379e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0001,0.0001,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,0.0,3.98107170553497e-06,4549.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.01187233627272e-06,0.0,0.0,5.01187233627272e-06,4528.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,0.0,8.91250938133745e-06,6331.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,0.0,1.122018454301963e-05,6601.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,0.0,1.412537544622754e-05,7408.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.995262314968879e-05,0.0,0.0,1.995262314968879e-05,10006.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,0.0,2.238721138568339e-05,10844.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.51188643150958e-05,0.0,0.0,2.51188643150958e-05,18636.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.51188643150958e-05,0.0,0.0,2.51188643150958e-05,21669.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,0.0,2.818382931264453e-05,11262.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,0.0,2.818382931264453e-05,15378.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.011872336272722e-05,0.0,0.0,5.011872336272722e-05,2962080.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,0.0,7.079457843841379e-05,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,3.98107170553497e-06,0.0,3836.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.01187233627272e-06,0.0,5.01187233627272e-06,0.0,4205.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.94328234724281e-06,0.0,7.94328234724281e-06,0.0,4506.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,1.412537544622754e-05,0.0,5894.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.412537544622754e-05,0.0,1.412537544622754e-05,0.0,5830.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,5.62341325190349e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,6.309573444801932e-05,0.0,6.309573444801932e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.912509381337455e-05,0.0,8.912509381337455e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,3.54813389233575e-06,3.54813389233575e-06,0.0,0.0,0.0,0.0,4098.0
40.0,5.0,1000000.0,1000000.0,4.466835921509631e-05,4.466835921509631e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,3.54813389233575e-06,3.54813389233575e-06,0.0,0.0,0.0,0.0,3118.0
40.0,5.0,1000000.0,1000000.0,5.62341325190349e-06,5.62341325190349e-06,0.0,0.0,0.0,0.0,3491.0
40.0,5.0,1000000.0,1000000.0,7.94328234724281e-06,7.94328234724281e-06,0.0,0.0,0.0,0.0,3508.0
40.0,5.0,1000000.0,1000000.0,1.122018454301963e-05,1.122018454301963e-05,0.0,0.0,0.0,0.0,11288.0
40.0,5.0,1000000.0,1000000.0,2.818382931264453e-05,2.818382931264453e-05,0.0,0.0,0.0,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.54813389233575e-06,3.54813389233575e-06,0.0,0.0,3773.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1e-05,1e-05,0.0,0.0,3450.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.995262314968879e-05,1.995262314968879e-05,0.0,0.0,3945.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.46683592150963e-06,0.0,0.0,4.46683592150963e-06,4554.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-06,0.0,0.0,5.62341325190349e-06,5548.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1e-05,0.0,0.0,1e-05,7173.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.258925411794167e-05,0.0,0.0,1.258925411794167e-05,5576.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.584893192461113e-05,0.0,0.0,1.584893192461113e-05,5643.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.51188643150958e-05,0.0,0.0,2.51188643150958e-05,11745.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,0.0,2.818382931264453e-05,30844.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,0.0,3.548133892335754e-05,66205.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,8.91250938133745e-06,0.0,8.91250938133745e-06,0.0,4585.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.122018454301963e-05,0.0,1.122018454301963e-05,0.0,6204.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,1.258925411794167e-05,0.0,1.258925411794167e-05,0.0,3909.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.162277660168379e-05,0.0,3.162277660168379e-05,0.0,275389.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.162277660168379e-05,0.0,3.162277660168379e-05,0.0,747980.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.162277660168379e-05,0.0,3.162277660168379e-05,0.0,252118.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,3.548133892335754e-05,0.0,9122.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,3.548133892335754e-05,0.0,83880.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,3.548133892335754e-05,0.0,294528.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,3.548133892335754e-05,0.0,201090.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.011872336272722e-05,0.0,5.011872336272722e-05,0.0,6552431.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,5.62341325190349e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,7.079457843841379e-05,0.0,7.079457843841379e-05,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,0.0001,0.0,0.0001,0.0,10000000.0
40.0,5.0,1000000.0,1000000.0,1.584893192461113e-05,1.584893192461113e-05,0.0,0.0,0.0,0.0,4071.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.98107170553497e-06,0.0,0.0,3.98107170553497e-06,4684.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.01187233627272e-06,0.0,0.0,5.01187233627272e-06,5274.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,0.0,2.238721138568339e-05,8548.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.238721138568339e-05,0.0,0.0,2.238721138568339e-05,11696.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,2.818382931264453e-05,0.0,0.0,2.818382931264453e-05,54099.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,0.0,3.548133892335754e-05,121824.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,3.548133892335754e-05,0.0,0.0,3.548133892335754e-05,224543.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,4.466835921509631e-05,0.0,0.0,4.466835921509631e-05,372462.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.011872336272722e-05,0.0,0.0,5.011872336272722e-05,667312.0
40.0,5.0,1000000.0,1000000.0,0.0,0.0,5.62341325190349e-05,0.0,0.0,5.62341325190349e-05,10000000.0
