L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
10,2,0.005,1.0,1995262,1.995262e6,0,0,6.515435065670574e-6,6.515435065670574e-6,0,0.0,250000,250000,154125.1620762712,8169.584710743801,8388.253177966102,715.3900325027086,653.2758620689655,121055.15895499726,122494.37542211285,101778.56364055928,103965.48414828666,hard,5.0,1.9952855988122448e6,1481.9250037423003,1.9952907732367348e6,1489.895690272776
10,3,0.005,1.0,1995262,1.995262e6,0,0,6.515435065670574e-6,6.515435065670574e-6,0,0.0,250000,250000,150845.57882117882,3134.093687173301,3097.1676323676325,2340.385249278945,2346.5148413510747,176561.62075999656,172071.14863113436,137140.377820456,135134.4236415869,hard,5.0,1.9953490746979592e6,1517.293324299294,1.9953436228163266e6,1519.7129963602729
10,2,0.005,1.0,19952623,1.9952623e7,0,0,6.515434086034703e-7,6.515434086034703e-7,0,0.0,250000,250000,1.4705168357487922e6,14911.027397260274,17013.47641509434,723.0459770114943,635.9281437125749,742573.6689338294,745271.669938528,619005.2074006905,625872.3008413386,hard,5.0,1.9952807384179592e7,4696.797810480597,1.9952797543379594e7,4710.108405084705
10,3,0.005,1.0,19952623,1.9952623e7,0,0,5.513059611260132e-7,5.513059611260132e-7,0,0.0,250000,229964,1.940145566629956e6,4361.137872819359,4327.623212321232,3447.3101991551,3492.1484098939927,2.457278469148409e6,1.9576013923277534e6,2.1225368246424175e6,1.7430024680140507e6,hard,5.0,1.950986601517576e7,2.941175846055814e6,1.9509852985370994e7,2.9411739054428064e6
10,2,0.005,1.0,251188,251188.0,0,0,5.5735146583435515e-5,5.5735146583435515e-5,0,0.0,250000,87418,17634.72184300341,4559.826377295492,4744.226190476191,663.4061371841156,630.9963167587478,17470.978047538294,15756.801739342602,18251.067083794762,16714.830076334514,hard,5.0,235958.08854861802,59961.286875563026,235954.3494867626,59960.36666373835
10,3,0.005,1.0,251188,251188.0,0,0,5.5735146583435515e-5,5.5735146583435515e-5,0,0.0,250000,99451,17732.429190125597,2113.9426086956523,2137.109090909091,2350.234403669725,2376.7356164383564,26813.218361993855,23381.195924476593,24905.18114723487,23424.595033972637,hard,5.0,237900.95863463596,56242.307837332,237905.69151200092,56243.43581231845
10,2,0.005,1.0,2511886,2.511886e6,0,0,4.379179628374855e-6,4.379179628374855e-6,0,0.0,250000,250000,260332.1629955947,6003.161557580779,6427.366519823789,955.1402753872634,976.7045871559633,202100.94779618358,203055.73521817572,171480.09457071754,172088.0446169944,hard,5.0,2.5119314460367346e6,1665.7410896764377,2.511936640122449e6,1667.9353481425333
10,3,0.005,1.0,2511886,2.511886e6,0,0,4.379179628374855e-6,4.379179628374855e-6,0,0.0,250000,110102,248127.51225806453,3939.3216216216215,4237.419562419563,3926.782258064516,3869.292237442922,517969.9310280495,331510.64083752374,474901.9618682726,324967.0949196686,hard,5.0,2.392472584536926e6,534649.7175605854,2.392482218073871e6,534651.8745038619
10,2,0.005,1.0,25118864,2.5118864e7,0,0,4.379178931021722e-7,4.379178931021722e-7,0,0.0,250000,250000,2.7463388096774193e6,7254.494082840237,7714.7774193548385,987.9556313993174,983.1132075471698,1.1642596638666883e6,1.1486190721641365e6,999009.4737802972,981687.5011106135,hard,5.0,2.511910902070204e7,5319.446252145712,2.511910593942857e7,5294.725444952089
10,3,0.005,1.0,25118864,2.5118864e7,0,0,4.379178931021722e-7,4.379178931021722e-7,0,0.0,250000,250000,2.363691703635527e6,4198.732235294117,4060.482742751956,3151.1615960099753,3125.3994154895277,1.7772945481138409e6,1.6711653125975763e6,1.435264994233866e6,1.3786512607115447e6,hard,5.0,2.511962972014694e7,6644.796638384028,2.5119615899179593e7,6683.735220164688
10,2,0.005,1.0,316227,316227.0,0,0,4.42719944849744e-5,4.42719944849744e-5,0,0.0,250000,250000,21520.482352941177,5181.143419572553,5455.578235294118,616.1731102135026,616.9800604229607,18810.811836407207,18930.53762354694,15679.456697043786,15957.213791758093,hard,5.0,316227.9650163265,589.308539387249,316234.24422040815,591.7470193258472
10,3,0.005,1.0,316227,316227.0,0,0,4.42719944849744e-5,4.42719944849744e-5,0,0.0,250000,45623,22062.908866995072,2235.912878787879,2253.7586206896553,2233.002976190476,2233.2630057803467,46050.09412673848,37353.20379955961,48741.6457591949,44005.02724130501,hard,5.0,277319.31632326514,103887.18058535036,277325.4445264998,103889.50191734872
10,2,0.005,1.0,3162277,3.162277e6,0,0,3.4785061523705863e-6,3.4785061523705863e-6,0,0.0,250000,192912,355688.95816993463,5382.451693851945,5938.164276401564,1127.969414893617,1078.0,390931.2661383038,261392.29999023222,348431.0885811796,246340.75424052592,hard,5.0,3.078207551343182e6,508886.8280777957,3.0781972336891736e6,508885.09359234927
10,3,0.005,1.0,3162277,3.162277e6,0,0,3.4785061523705863e-6,3.4785061523705863e-6,0,0.0,250000,152023,287689.7270955166,3339.7944389275076,3353.287384315636,3137.522175290391,3181.0869115364717,436768.3973892696,306109.9018051493,362597.53512455773,283867.66219969484,hard,5.0,3.0548798293192224e6,573137.4625227111,3.0548717838637494e6,573135.9628429976
10,2,0.005,1.0,31622776,3.1622776e7,0,0,3.478505492370436e-7,3.478505492370436e-7,0,0.0,250000,250000,2.927048839378238e6,14173.316964285714,16163.939393939394,717.6201117318436,847.2875816993464,1.1326895973775485e6,1.159032517689972e6,914711.917162563,923871.2863602716,hard,5.0,3.162304378222857e7,5931.698945191101,3.1623047403742857e7,5921.069948909816
10,3,0.005,1.0,31622776,3.1622776e7,0,0,3.478505492370436e-7,3.478505492370436e-7,0,0.0,250000,250000,3.2150395992239467e6,4495.344561016013,4452.566518847007,3995.173270254287,4023.128266033254,2.831280388751629e6,2.373138267912546e6,2.31170311410661e6,2.0297006574046938e6,hard,5.0,3.1623701883979592e7,8386.897536835977,3.162368276640408e7,8409.052953338296
10,2,0.005,1.0,398107,398107.0,0,0,2.763076258392844e-5,2.763076258392844e-5,0,0.0,250000,123225,39222.63778580024,4162.816705336427,4459.837545126354,994.5104039167686,980.7201017811705,39391.287531723305,34376.49381685828,38662.97824985786,33297.71114667856,hard,5.0,381280.8052019454,80117.89556214017,381284.27844364557,80118.61336165915
10,3,0.005,1.0,398107,398107.0,0,0,4.0190200122077736e-5,4.0190200122077736e-5,0,0.0,250000,250000,22796.76176930735,2411.992838728158,2386.236950647134,1716.2851938210433,1718.1121400665606,25475.019012202425,26305.037064412452,19445.77629418175,20549.04552059091,hard,5.0,398119.018,665.3365435269526,398125.29036734696,664.2508120367354
