L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
10,2,0.005,1.0,199526,199526.0,2.5059390756091938e-5,2.5059390756091938e-5,0,0,0,0.0,250000,250000,21379.925527973322,2777.4871124392976,2737.935902185995,1227.437689969605,1243.7287113790505,20061.479865347846,20774.375838085405,16667.2704649289,17448.38630162835,hard,5.0,199530.4068897959,469.9288028447078,199530.12887755103,468.4910312366005
10,3,0.005,1.0,199526,199526.0,1.0023756302436775e-5,1.0023756302436775e-5,0,0,0,0.0,250000,93155,49929.352297592995,1638.6547884187082,1512.9912472647702,8314.341902313625,8391.755667506297,52954.679891613574,56928.71268075724,40954.04783393521,43603.234404782546,hard,5.0,188237.9605807952,46155.856569208634,188230.24143837558,46153.95848891624
10,2,0.005,1.0,1995262,1.995262e6,1.0023746254877805e-6,1.0023746254877805e-6,0,0,0,0.0,250000,69341,491189.80102040817,3036.820652173913,2733.627551020408,3007.8129496402876,3043.1920529801323,256192.2934430478,247715.43752811532,234193.17397669825,234620.32918560886,hard,5.0,1.840266838656533e6,534129.037423272,1.8402833245830808e6,534133.8563723379
10,3,0.005,1.0,1995262,1.995262e6,1.0023746254877805e-6,1.0023746254877805e-6,0,0,0,0.0,250000,250000,492863.2964492155,2369.344241393965,2127.4603633360857,9150.807881773399,9151.857949609035,492931.3374768224,537541.2721646733,348304.87659875426,378771.36607249646,hard,5.0,1.9954798099142858e6,1810.0448509370133,1.9954953799918368e6,1806.835530958845
10,2,0.005,1.0,19952623,1.9952623e7,1.0023744747745697e-7,1.0023744747745697e-7,0,0,0,0.0,250000,147046,5.363831708737864e6,7596.373737373738,8074.570093457944,2669.759259259259,2615.8387096774195,859497.953337548,848321.9300876135,839612.1802439976,820536.464877281,hard,5.0,1.92506379272278e7,3.676662851774359e6,1.9250607836545907e7,3.6766571201140257e6
10,3,0.005,1.0,19952623,1.9952623e7,1.0023744747745697e-7,1.0023744747745697e-7,0,0,0,0.0,250000,250000,5.0345581601139605e6,3104.343878148799,2774.410826210826,8998.016383112792,9027.831192660551,3.9131628369461605e6,4.205050943081586e6,2.736069087407944e6,2.925437182267966e6,hard,5.0,1.9954444607204083e7,10497.44058295865,1.995446077117551e7,10545.82240981416
10,2,0.005,1.0,251188,251188.0,1.592432759526729e-5,1.592432759526729e-5,0,0,0,0.0,250000,250000,33723.41911476694,2595.8533178114085,2609.6098707403057,1585.3898104265402,1607.933014354067,31815.691558812763,32698.082914346865,26223.78496290858,27027.271969908896,hard,5.0,251197.08062448978,526.4080433596014,251195.00445714284,526.1154715755004
10,3,0.005,1.0,251188,251188.0,1.592432759526729e-5,1.592432759526729e-5,0,0,0,0.0,250000,250000,32073.644707772644,1751.4304515084025,1682.355421686747,4095.1709898319154,4127.728600823045,32517.454707012257,35018.24784736809,22566.562560507246,24469.01494558825,hard,5.0,251204.479522449,527.8802804009078,251208.95784489796,529.3543787142991
10,2,0.005,1.0,2511886,2.511886e6,7.962144778863372e-7,7.962144778863372e-7,0,0,0,0.0,250000,56904,717778.1057692308,5801.75,4922.394495412844,2469.728813559322,2688.5625,244518.50399262863,245740.71992027826,241167.0108003232,245165.67390174873,hard,5.0,2.2699974165189583e6,741075.6589054238,2.269999874768804e6,741076.4828148388
10,3,0.005,1.0,2511886,2.511886e6,7.962144778863372e-7,7.962144778863372e-7,0,0,0,0.0,250000,225030,632419.3305084746,2530.785641025641,2312.1600199401796,9261.20819672131,9299.953870625663,619706.8634677404,657024.8831895426,455428.52955556416,483305.8275300666,hard,5.0,2.455079038540199e6,374338.25669777923,2.455092218588374e6,374340.26974198525
