L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
11,3,0.005,1.0,19952623,1.9952623e7,0,0,7.277238686863377e-6,0,7.277238686863377e-6,0.0,150000,150000,111818.0,145000.0,144162.93333333332,0,0,108350.49444740728,109652.66989819988,81410.50562904391,82672.85681372407,hard,5.0,1.9952717717993103e7,4704.894191012826,1.9952739006613795e7,4684.692906889849
11,2,0.005,1.0,251188,251188.0,0,0,0.00031968087647499087,0,0.00031968087647499087,0.0,150000,150000,0,145000.0,145000.0,0,0,2141.238330699529,2181.1954186213584,2472.2677292578596,2631.6196784899953,hard,5.0,251187.81455172415,526.4458340969321,251185.50252413793,527.1034278347761
11,2,0.005,1.0,2511886,2.511886e6,0,0,1.7078800550661933e-5,0,1.7078800550661933e-5,0.0,150000,150000,20710.333333333332,136030.32727272727,138671.30909090908,0,0,41323.124890150764,41745.08583289753,34701.00266960353,35271.4104604071,hard,5.0,2.5119018759172414e6,1667.7074017685661,2.511896540386207e6,1661.724189494216
11,2,0.005,1.0,25118864,2.5118864e7,0,0,9.196275755145615e-7,0,9.196275755145615e-7,0.0,150000,150000,0,135028.84210526315,145000.0,679.0,0,310895.75062875904,315032.6653691919,249772.5969582311,252959.8014940731,hard,5.0,2.5118949930117242e7,5250.086506443426,2.511899975455862e7,5236.8077079911545
11,2,0.005,1.0,316227,316227.0,0,0,0.00018783974802910567,0,0.00018783974802910567,0.0,150000,150000,0,141721.87272727274,145000.0,0,0,3544.770314105504,3585.3097405744547,3422.414012475982,3614.652010107696,hard,5.0,316225.926537931,589.9306928649911,316229.0069862069,592.3831000386908
11,2,0.005,1.0,3162277,3.162277e6,0,0,1.4261875224719403e-5,0,1.4261875224719403e-5,0.0,150000,150000,16032.0,141464.27272727274,142690.78181818183,0,0,50715.95629781905,51354.543769777134,42324.90436910391,42957.38057988296,hard,5.0,3.1622973393310346e6,1867.9535376842202,3.1622901696896553e6,1865.0657373234499
11,2,0.005,1.0,31622776,3.1622776e7,0,0,6.261309886266785e-7,0,6.261309886266785e-7,0.0,150000,150000,1.2711733333333333e6,139970.3392857143,137610.7142857143,955.0,941.0,335266.41625614476,337872.1635268087,278377.1365115118,281915.1747162753,hard,5.0,3.1622875138137933e7,5902.784540774209,3.162285300291724e7,5893.721978600461
11,3,0.005,1.0,31622776,3.1622776e7,0,0,4.939477799166019e-6,0,4.939477799166019e-6,0.0,150000,150000,0,143419.16363636364,145000.0,0,0,158829.80645237525,160744.7467654262,118988.59097465732,120636.75345339382,hard,5.0,3.162292871557931e7,5915.946896303412,3.162289526428276e7,5888.765880267281
11,2,0.005,1.0,398107,398107.0,0,0,0.0001492061179532136,0,0.0001492061179532136,0.0,150000,150000,1395.0,142485.85454545455,143085.85454545455,0,0,4549.327916880507,4612.934720554383,4274.292488939822,4476.940122163496,hard,5.0,398111.81255172414,662.597040335999,398105.98173103447,665.21155881379
11,2,0.005,1.0,3981071,3.981071e6,0,0,1.1328609813791315e-5,0,1.1328609813791315e-5,0.0,150000,150000,0,142720.70909090908,145000.0,0,0,59700.79013199653,60329.48556790448,52729.65008167551,53570.29869397397,hard,5.0,3.9810839913448277e6,2094.5638606079438,3.9810938359655174e6,2098.563614473224
