L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.01,0.01,0.0,0.0,200000,0,0,0,0,0,217.82699081166643,219.8463794564674,2312.00897000144,2339.082733280415,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00015848931924611134,0.00015848931924611134,0.0,0.0,200000,4334.550387596899,6148.622453402688,6225.661316737635,314.8104173774593,309.5809261806511,3740.5515454608167,3817.2075422083544,4284.90791123949,4561.359933194841,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,6.30957344480193e-6,0.0,6.30957344480193e-6,0.0,57041,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.584893192461113e-5,1.584893192461113e-5,0.0,0.0,56251,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0006309573444801932,0.0006309573444801932,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,802.4300471171,806.7918920101624,726.4207270843856,733.5861190887387,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.015848931924611134,0.0,0.015848931924611134,0.0,200000,0,0,0,0,0,41.20595759711632,45.892749580742766,135.0263545650601,200.22433056045764,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.0e-5,0.0,1.0e-5,0.0,68157,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,2.51188643150958e-5,2.51188643150958e-5,0.0,0.0,60448,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.0e-5,1.0e-5,0.0,0.0,56506,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,2.51188643150958e-6,2.51188643150958e-6,0.0,0.0,0.0,0.0,55280,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.006309573444801933,0.0,0.006309573444801933,0.0,200000,0,0,0,0,0,96.60356908652255,104.18648424205269,264.11208856549575,369.6081924661055,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,6.30957344480193e-6,6.30957344480193e-6,0.0,0.0,58201,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,1.0e-6,1.0e-6,0.0,0.0,53284,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.01,0.01,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,51.25110574670953,51.20171869372122,48.17866163558095,47.620622598575835,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0251188643150958,0.0,0.0251188643150958,0.0,200000,0,0,0,0,0,28.357859302405927,31.59018827338916,111.7363459758389,157.9433378912301,hard,5.0
30,2,0.005,1.0,1000000,1.0e6,0.0,0.0,6.309573444801932e-5,6.309573444801932e-5,0.0,0.0,200000,10656.702802444932,2639.6256808436665,2625.6671664167916,1031.9231409380016,1032.2142899390785,10345.695644346913,11013.52734894404,11219.965509326572,12237.948278885486,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,2.51188643150958e-5,2.51188643150958e-5,0.0,0.0,0.0,0.0,200000,22749.694915254237,29151.65306122449,23734.898305084746,125.16666666666667,32.4,24127.201310939254,24416.4537305749,22435.893307459846,22688.108238870675,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,6.30957344480193e-6,6.30957344480193e-6,0.0,0.0,0.0,0.0,200000,83049.02429435484,4877.7372,4914.310887096774,828.8333507579717,844.9086979441223,83533.91404114969,86931.52119391535,79717.91965655745,82891.5759877895,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.0006309573444801932,0.0,0.0006309573444801932,0.0,200000,0,0,0,0,0,980.4843106015677,994.1567806939285,2765.8356934287503,2954.5675693798617,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,3.98107170553497e-6,3.98107170553497e-6,0.0,0.0,200000,192586.79733676976,3504.805603898364,3434.161068636715,1869.4866600343673,1889.351597358558,213284.5382896924,236833.23490119594,253757.35179093078,278984.09398696583,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.0001,0.0001,0.0,0.0,200000,0,0,0,0,0,6552.720159965723,6577.630219034951,9786.7441136695,10049.151050355455,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.00015848931924611134,0.00015848931924611134,0.0,0.0,200000,0,0,0,0,0,4358.403394888543,4366.980419415225,11296.179411780418,11527.895736640581,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.0015848931924611134,0.0015848931924611134,0.0,0.0,200000,0,0,0,0,0,1197.0480668314933,1195.9012855718754,12141.462722639148,12209.854112714109,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0251188643150958,0.0251188643150958,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,21.126908109744345,21.147032517494107,19.837979973977188,19.953218393062873,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.01,0.01,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,51.21415098965399,51.081489151679996,48.21061766772095,48.092613705026665,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,6.309573444801932e-5,0.0,6.309573444801932e-5,0.0,200000,0,0,0,0,0,9896.835588131848,9959.259731728775,10491.841677832017,10776.053865936576,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.015848931924611134,0.015848931924611134,0.0,0.0,200000,0,0,0,0,0,156.73043925894027,156.50490860923435,1748.9769363677185,1746.866307920998,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,1.0e-6,0.0,1.0e-6,0.0,126698,539967.5598236775,2062.2346331791146,1859.045340050378,3907.6469500924213,3943.889273356401,510793.6591145854,624644.2147177233,542321.8201394016,659551.3673643285,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,3.981071705534972e-5,3.981071705534972e-5,0.0,0.0,200000,0,37074.0,0,0,0,16952.16883103047,17103.18235024539,17039.640321050036,17443.506992138955,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.01,0.0,0.01,0.0,200000,0,0,0,0,0,62.52314189234475,68.6445097603423,182.70106715542727,267.465829375026,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,2.51188643150958e-6,0.0,2.51188643150958e-6,0.0,200000,213841.46202431706,2776.142246593017,2664.540502131691,2271.4077385926794,2281.8225819638624,201972.07375376852,222795.69837694458,206309.38420022215,226964.20580217728,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.00015848931924611134,0.0,0.00015848931924611134,0.0,200000,0,0,0,0,0,3958.431877824001,3973.3268568746935,7657.710067224735,7877.01528455199,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,1.58489319246111e-6,1.58489319246111e-6,0.0,0.0,91462,0,0,0,0,0,NaN,NaN,NaN,NaN,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.000251188643150958,0.0,0.000251188643150958,0.0,200000,0,0,0,0,0,2484.240090972169,2498.772565712502,6092.648437480467,6296.549641870447,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0039810717055349725,0.0039810717055349725,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,126.91866921763636,126.78255410207757,116.4181819036955,118.81184203613132,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.0001,0.0,0.0001,0.0,200000,0,0,0,0,0,6251.3548913230115,6281.191102612701,8648.870120370595,8914.780410987827,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.006309573444801933,0.0,0.006309573444801933,0.0,200000,0,0,0,0,0,96.81773184215575,105.0922850497817,273.7667104094976,385.8085607536404,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,6.30957344480193e-6,0.0,6.30957344480193e-6,0.0,200000,89125.84096037548,4291.236152391246,4310.786030141684,913.0286839145107,926.3735675371031,92409.80544304653,96633.144348348,85921.48415895065,90008.07457479164,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.00039810717055349724,0.00039810717055349724,0.0,0.0,200000,0,0,0,0,0,2659.311338974455,2660.808132283785,17656.857775771805,17867.160494965006,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.01,0.01,0.0,0.0,200000,0,0,0,0,0,238.2459534411101,238.4102628912852,2637.401307264207,2638.4454704780114,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.015848931924611134,0.0,0.015848931924611134,0.0,200000,0,0,0,0,0,41.310648945494044,45.921805068338045,135.67696800219292,200.16689080053808,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,1.584893192461113e-5,1.584893192461113e-5,0.0,0.0,0.0,0.0,200000,35867.897849462366,17300.364299933644,17052.157930107525,232.33592400690847,222.07413945278023,37766.88538116759,38511.75715779182,35312.1200560596,36041.777182295846,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,3.981071705534972e-5,3.981071705534972e-5,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,15227.324485919797,15378.719755965216,14285.435632463266,14421.483986470945,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.0251188643150958,0.0,0.0251188643150958,0.0,200000,0,0,0,0,0,28.214909109695252,31.49216232885474,110.06660564164127,156.4416922914414,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.0025118864315095803,0.0025118864315095803,0.0,0.0,200000,0,0,0,0,0,864.850565474713,866.0337236952797,9245.183259223159,9302.65488972995,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.001,0.0,0.001,0.0,200000,0,0,0,0,0,610.8561806428124,623.4631095617708,1687.710056049202,1863.4623015839238,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.0039810717055349725,0.0039810717055349725,0.0,0.0,200000,0,0,0,0,0,577.8868007659598,580.480224650616,6323.438807430117,6372.168962328186,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.0,0.0,0.0039810717055349725,0.0,0.0039810717055349725,0.0,200000,0,0,0,0,0,153.8797366216319,163.27290418312137,431.3023661188858,564.2424886384733,hard,5.0
30,2,0.005,1.0,10000000,1.0e7,0.00039810717055349724,0.00039810717055349724,0.0,0.0,0.0,0.0,200000,0,0,0,0,0,1295.235459500071,1297.3746197965888,1227.8449740919784,1232.5054805120553,hard,5.0
