L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,theta_GH_rel,theta_GP_rel,theta_gH_rel,theta_gP_rel
30.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,9.6e-7,0.0,9.6e-7,0.0,200000.0,610893.8625120462,5422.5024976584455,5569.164632187601,431.6228657515902,435.16327235070764,680551.7353700447,713509.4261118289,626858.6985680776,657634.48436699,2.91724091991796,3.063786805932892,0.09402589029459914,0.09864202228214622
30.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,1.02e-6,0.0,1.02e-6,0.0,200000.0,593957.7613373644,5975.237162974412,6194.680597545794,407.89152605229003,408.84664229363096,664967.5316735827,696828.0993596668,619253.1437621696,650485.2618734672,2.857637682187368,2.999717420419476,0.09288511355940587,0.09756977326261236
30.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,1.08e-6,0.0,1.08e-6,0.0,200000.0,562447.2571836152,6391.707113781741,6640.541878948441,388.445337280609,381.31807013625195,627000.1019988557,655968.856692594,591843.7457265228,618826.3445310147,2.700594901786917,2.829981429366612,0.08877397104160187,0.09282127011304576
30.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,1.14e-6,0.0,1.14e-6,0.0,200000.0,535817.8636167458,6764.758912013188,6948.995036685369,361.64387271496275,348.3962980541054,619778.2545781513,647492.690918902,573918.668453199,600073.8201220274,2.67385577774354,2.797231866725901,0.0860852797798274,0.09000849375872708
30.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,1.2e-6,0.0,1.2e-6,0.0,200000.0,497219.11309380276,7219.73479652492,7629.722691102002,342.8499114148317,332.53234899328856,603618.1208444564,629503.9313921486,557262.5819588433,581801.6655061255,2.607452637088409,2.72298726189762,0.08358707879394951,0.08726778420093506
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,6.0e-8,0.0,6.0e-8,0.0,44197.0,7.572609833333333e6,1671.4470588235295,1218.2611940298507,2134.9268292682927,2647.25,2.0873577987942048e6,3.9859381235071197e6,1.985669970295477e6,3.9342916583020915e6,8.021006805200694,15.417684082005755,0.2978173607558698,0.5898206340806165
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.2e-7,0.0,1.2e-7,0.0,153459.0,5.068619419543643e6,1703.595821121301,1221.203325133599,2791.899921120095,2852.714549938348,5.221913513972139e6,9.904679387689037e6,5.382531361396018e6,1.0107596507231629e7,12.407423258597095,21.430065207507525,0.8069271592613998,1.514983096467803
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.8e-7,0.0,1.8e-7,0.0,200000.0,3.0632070103244837e6,1665.7292207485723,1379.512016310949,1524.0925212027757,1563.6567183976654,2.8628358657940472e6,4.349382704991838e6,2.9756307603540616e6,4.436095954455937e6,8.144837204145677,11.821756486044379,0.4461618774053701,0.6651238391441384
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,2.4e-7,0.0,2.4e-7,0.0,200000.0,2.4115258175471164e6,1718.6592862724667,1486.7995157384987,1186.4000176998982,1217.8791538303553,2.2651608165127435e6,3.051561093750275e6,2.3305062346477816e6,3.1111144737730115e6,7.127961615615754,9.338699407229946,0.34946289276878045,0.4665092559804677
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,3.0e-7,0.0,3.0e-7,0.0,200000.0,1.8759525294493276e6,1766.061888069624,1565.8399068439637,915.9427083333334,936.4995608508038,1.893628494319378e6,2.3694024485301706e6,1.9110256598970555e6,2.386522450645943e6,6.464062192914838,7.962528203040899,0.28657874401377054,0.35788114627653256
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,3.6e-7,0.0,3.6e-7,0.0,200000.0,1.5867056442876146e6,1848.6464238046635,1674.9251034584688,765.7172810415751,786.3782718089301,1.6838784829455833e6,2.035401511230153e6,1.6627764206700074e6,2.0026172153832603e6,6.042554790591924,7.2354569338648975,0.24935902561694734,0.30032090085731084
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,4.2e-7,0.0,4.2e-7,0.0,200000.0,1.3702734348136191e6,1973.6614562564798,1807.0756785164608,661.3532849084933,676.8064036025035,1.5199725580283147e6,1.7940564890979028e6,1.4836260162735053e6,1.7494370053418651e6,5.680052842383851,6.664933818926516,0.22249807252950465,0.26236000946152893
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,4.8e-7,0.0,4.8e-7,0.0,200000.0,1.2261688860368435e6,2061.1509991101043,1901.2495518517105,593.0421212994606,602.5361076636674,1.4146090957166539e6,1.6465343260541006e6,1.3685884867754963e6,1.590959133497573e6,5.418574650525208,6.287341794935744,0.2052491518592478,0.2385973182785858
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,5.4e-7,0.0,5.4e-7,0.0,200000.0,1.076836363847547e6,2185.0623430100886,2053.818765257107,512.8294758909853,522.5962424388094,1.3152289903241512e6,1.4994665034908333e6,1.2774931270478514e6,1.4556494931243605e6,5.169404093681362,5.89297006611482,0.19159025417934888,0.21830807973337793
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,6.0e-7,0.0,6.0e-7,0.0,200000.0,989586.2944077606,2309.6211053569914,2188.9805983533056,465.35553345154176,475.48790406240926,1.252646865919336e6,1.4196560564703073e6,1.1945317400819964e6,1.3508627593164253e6,5.009563912319785,5.678319421682064,0.1791497373200738,0.20259491011924843
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,6.6e-7,0.0,6.6e-7,0.0,200000.0,912399.2343272665,2439.520037196121,2349.563874187858,425.0181506230811,432.15960712093306,1.189256655446225e6,1.3347922132004597e6,1.134386989793865e6,1.2738350244846398e6,4.821744671202014,5.42166971587496,0.17013106898917957,0.1910445914323733
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,7.2e-7,0.0,7.2e-7,0.0,200000.0,830836.2572841018,2529.037172373348,2432.2081109458395,384.5131143014909,391.33398742362755,1.1521142298728682e6,1.2866726904358952e6,1.0982300199940288e6,1.226686839635789e6,4.720615699203162,5.2805848837607705,0.1647093986672054,0.183974483100532
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,7.8e-7,0.0,7.8e-7,0.0,200000.0,775627.8983512612,2734.851481835564,2666.751420921603,354.0259214059068,358.85566318212335,1.1005644007899088e6,1.2226393547201247e6,1.0353429469076952e6,1.1529208784386956e6,4.5556269593210486,5.074421253709605,0.15527887877120564,0.17291247064703863
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,8.4e-7,0.0,8.4e-7,0.0,200000.0,718598.2972633062,2961.1402749490835,2908.5349129691117,329.0731059619891,329.7618680244818,1.0565532165353314e6,1.1679525634420144e6,979965.9172250147,1.0831632222542304e6,4.409842063755241,4.889277231148425,0.14697437700038904,0.16245145697263463
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,9.0e-7,0.0,9.0e-7,0.0,200000.0,691520.1821079473,3130.876694197374,3123.1852953676157,304.54646940876825,307.30567186905216,1.031352095926867e6,1.1361874432835279e6,964053.4756764403,1.0622524046262293e6,4.328843705761937,4.783797555545263,0.14458833670663945,0.1593159313937814
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,9.6e-7,0.0,9.6e-7,0.0,200000.0,651473.3494832759,3260.482326300674,3261.6321813534837,286.3184879180578,288.09576951545864,1.0035276703176366e6,1.1036850176159122e6,939517.6318408807,1.033043578086496e6,4.230248188364598,4.6665695097984585,0.14090898237377056,0.1549357097535174
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.02e-6,0.0,1.02e-6,0.0,200000.0,605718.6556780924,3475.355580187854,3544.2181818181816,264.1246857416497,266.56793145654837,975291.9174411466,1.0673056058334021e6,905478.6397473129,990620.9777552552,4.131883343122358,4.534983918082244,0.13580440790492368,0.14857382638934555
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.08e-6,0.0,1.08e-6,0.0,200000.0,577220.9327451732,3680.1752046638553,3786.872458764864,252.04410733635032,247.88827513645032,950906.2291648409,1.0383061344923337e6,889610.8790268772,970930.0427528488,4.042422688302428,4.428507502143748,0.1334248779835756,0.14562098256082248
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.14e-6,0.0,1.14e-6,0.0,200000.0,549085.1970719921,4069.029437759195,4241.387250373108,233.88783802718228,230.56152830742153,915933.1243833218,998008.8308984565,845542.2544623394,922463.9141412977,3.909719669392897,4.273418146705767,0.12681617138655246,0.13835261366118337
30.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.2e-6,0.0,1.2e-6,0.0,200000.0,522022.0197933917,4366.514187509141,4682.700126163066,222.0017372913362,218.97207479382706,883652.2608711614,961324.8528686911,820421.0708081783,891576.7424352088,3.7820752281765944,4.127126494250267,0.12304884214621784,0.1337206948356079
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,8.0e-6,0.0,8.0e-6,0.0,10331.0,15184.385714285714,4648.5,4798.397260273972,0.0,0.0,22918.882689439593,17652.321567893876,19801.97175413752,16806.313421553255,6.050627877766369,6.398306531059499,0.3960348833737545,0.3361190686008516
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,1.6e-5,0.0,1.6e-5,0.0,14501.0,26615.251121076235,4230.350318471337,4288.047826086957,1766.0,1858.1666666666667,28428.782056909087,26788.35366628131,27407.896351575255,27390.58779150043,7.898145184796925,8.904669320561364,0.54815440165111,0.5477506892581884
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,2.4e-5,0.0,2.4e-5,0.0,7969.0,10899.716981132075,3486.177777777778,3650.853211009174,467.0,0.0,12767.588607042713,11529.06544458995,13296.957177972852,12190.230833988588,5.471805252015108,5.675995852549401,0.26593839578582806,0.24380327980586303
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,3.2e-5,0.0,3.2e-5,0.0,9989.0,12015.557291666666,3665.8489208633096,3800.9179487179485,0.0,219.5,10730.329491957886,9948.705558415553,12198.340605157933,11647.457934592625,4.828976010657049,4.860485684178556,0.24396002347339107,0.2329494662514681
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,4.0e-5,0.0,4.0e-5,0.0,200000.0,13428.517891286534,4319.562186828919,4279.093957945169,8722.247210465564,8721.902964445715,12081.66597993326,12461.4925377808,12372.541196776914,13570.573465423382,5.205781677986837,5.483320224298444,0.24744955445489117,0.27141067519087697
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,4.8e-5,0.0,4.8e-5,0.0,124353.0,11114.212567567567,4365.914354003452,4365.677760169044,7309.0716930825065,7297.433892815076,9878.503485422922,10114.124352561525,10390.332380177686,11463.162825588905,4.708801154320467,4.920484177649723,0.20780693429508107,0.22926252189008203
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,5.6e-5,0.0,5.6e-5,0.0,200000.0,9711.779462972994,4488.695639097745,4464.460491692354,6613.22108626198,6657.866703937385,8674.895761395255,8894.369395090971,9217.022246808427,10076.136767428408,4.459320444251381,4.6589671984130465,0.1843402722574019,0.20152246587086525
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,6.4e-5,0.0,6.4e-5,0.0,200000.0,8613.475847893114,4579.758444507522,4573.234531861873,5930.190579927885,5977.486769694685,7649.097349557459,7829.400009295975,7970.113101419037,8784.572342589612,4.195271302128781,4.368150967030783,0.15940176501998082,0.17569052979526803
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,7.2e-5,0.0,7.2e-5,0.0,200000.0,7792.57216277105,4705.478956402334,4682.54053131189,5471.903881030105,5461.72653826733,7030.727577313456,7169.848353025175,7411.282961544663,8166.250527718698,4.046253383619247,4.199451970273812,0.14822479787832088,0.16332483240971007
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,8.0e-5,0.0,8.0e-5,0.0,200000.0,6931.090468171102,4776.196962754468,4752.231140379475,4925.1945230047595,4925.598406265027,6180.579887886988,6315.40238054331,6530.3082639094555,7258.091472974393,3.71687780636067,3.8606030280072305,0.1306060253099406,0.14516178401119867
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,8.8e-5,0.0,8.8e-5,0.0,200000.0,6368.230313293819,4863.999619651347,4835.59405940594,4566.0828942981,4564.937056443589,5727.217417478643,5833.562574240292,6244.675069883523,6994.2347251976435,3.561037031480592,3.677268155856386,0.12489327186870286,0.13988460593106672
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,9.6e-5,0.0,9.6e-5,0.0,200000.0,5911.4344717523145,4943.66463489718,4949.626801330213,4211.427046953822,4205.386919394488,5245.254473955776,5339.348285481697,5503.391069813377,6256.240663423437,3.364343203113886,3.4710338485756442,0.1100676503282413,0.12512454174207513
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000104,0.0,0.000104,0.0,200000.0,5397.783989598811,5067.483834134616,5033.0641547861505,3857.9069987389657,3888.8063340454946,4864.399604091837,4936.591815049409,5406.805577964871,6210.21521045816,3.1952907020378962,3.2796237509385753,0.10813549119363618,0.12420427835480626
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000112,0.0,0.000112,0.0,200000.0,5107.843312335637,5153.42011729163,5134.7074279641,3643.3046394633875,3645.049888586284,4546.521176345636,4617.115632049877,4922.659184369144,5637.228541667685,3.050570177972308,3.1320603706533134,0.09845327765996736,0.11274388208042001
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,0.00012,0.0,0.00012,0.0,79808.0,4768.519058295964,5226.99514258853,5162.40043323534,3353.6536951088897,3331.356325884216,4307.620330263413,4371.934463363344,5046.008518180545,5752.729232936064,2.9336987699283528,3.015896056423121,0.10091897887042149,0.1150538743517341
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000128,0.0,0.000128,0.0,200000.0,4442.0817695962,5402.93905897332,5356.526478679505,3196.5288805382143,3173.1357091432687,4005.6846779074185,4056.287634623226,4483.446175432718,5137.277238602868,2.7793211420981367,2.843895929521359,0.08966829213131479,0.10274529792956287
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000136,0.0,0.000136,0.0,200000.0,4203.684926665489,5506.152878317822,5431.704846563243,3033.9701672079873,2998.3759033289894,3792.2820598743892,3857.453322402784,4390.599383012091,5146.165366902003,2.666268213225234,2.734209074648597,0.08781222508951972,0.1029234329879844
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000144,0.0,0.000144,0.0,200000.0,3970.6101874155456,5608.774479017985,5572.160721374695,2862.348491186137,2849.592120097312,3582.4326334292737,3650.937917862438,4212.912354634266,4950.962377465781,2.546802404804532,2.617748455115949,0.08425771027481635,0.09901910737204474
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000152,0.0,0.000152,0.0,200000.0,3787.0670148465465,5717.458031383738,5673.251766035603,2741.5047476858763,2729.680106414425,3396.475607728689,3466.8518051151627,4029.174459656726,4751.394852611672,2.4373440338115957,2.5065855075880306,0.0805833879912582,0.09502729745390685
40.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,0.00016,0.0,0.00016,0.0,200000.0,3609.8081334113517,5877.794184461608,5838.21130650434,2546.9466959828856,2532.8230751090673,3242.45759482265,3270.2949544635694,3954.0808904747973,4626.215407675303,2.350806873445995,2.3879041397114626,0.07908138047836549,0.09252443453604124
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,8.0e-6,0.0,8.0e-6,0.0,4923.0,20443.616666666665,2457.625,2453.4166666666665,0.0,0.0,21596.33457854807,22579.77027236089,19007.522553900275,20636.89562912311,7.8541259903001235,10.082072035323248,0.38013434845500355,0.4127237641287322
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,1.6e-5,0.0,1.6e-5,0.0,5285.0,20835.982658959536,1982.0133333333333,1833.7109826589594,0.0,0.0,14764.10324960926,14761.899442279475,14420.354755627493,14254.17890571451,6.274548894982729,7.010313851591924,0.28840916860230764,0.2850731112937247
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,2.4e-5,0.0,2.4e-5,0.0,27734.0,21615.30605623648,1816.279210925645,1762.4803603603605,3861.238838084992,3951.4086129193793,19693.65023461603,22614.528884467032,20475.160382811457,23462.63818921951,6.315265030594627,7.393808076937009,0.4094810613391989,0.46922651764555573
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,3.2e-5,0.0,3.2e-5,0.0,106864.0,16483.845193953224,1901.5703249097473,1838.6481032515687,3753.0292272379497,3774.8899879190576,14871.516295490059,16668.604511943606,15277.466148659742,17265.32374200779,5.706181437965439,6.439026599915943,0.3055349127124267,0.34528981595191666
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,4.0e-5,0.0,4.0e-5,0.0,200000.0,13340.715497945412,1955.1622459640726,1910.4464339402039,3139.1778062372364,3157.7382610186933,11950.557723691874,13039.076354938688,12226.478301073294,13510.543297458624,5.230611041872439,5.770127230182216,0.24452050140477163,0.2702006356350155
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,4.8e-5,0.0,4.8e-5,0.0,200000.0,11189.931142698912,2016.2667204367788,1979.480065218729,2686.348900050865,2695.919277564143,10085.799553509667,10863.464713480722,10281.994650538787,11240.26222339165,4.8700132008284065,5.311804081272502,0.2056336583836884,0.22479969799571592
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,5.6e-5,0.0,5.6e-5,0.0,200000.0,9640.923365890309,2081.6081250913344,2043.2696496143735,2347.5700912217735,2343.2853807736637,8689.293271516488,9262.829749729917,8596.275793078466,9367.869458427529,4.53870201095405,4.894324004231718,0.17192095589176284,0.1873521666195695
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,6.4e-5,0.0,6.4e-5,0.0,200000.0,8419.624403957994,2156.2482287238477,2126.534060846561,2059.6810371758825,2058.720034921708,7653.835061176233,8119.93863332048,7600.2736194936615,8252.632503216551,4.2653779766272395,4.575544690414044,0.15200165587918835,0.16504927457050944
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,7.2e-5,0.0,7.2e-5,0.0,200000.0,7487.685016920248,2225.004775831075,2199.309774355969,1846.5127017620782,1847.3325897108034,6801.130373893291,7166.8476934905375,6782.130353079627,7360.866139114466,3.9824677664318364,4.242706136401526,0.1356408891107021,0.1472137317964153
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,8.0e-5,0.0,8.0e-5,0.0,200000.0,6776.5873262808545,2301.6224289783863,2269.9267496111975,1666.1501480671238,1667.9563492063492,6159.358305496239,6449.62495475062,6002.235754253486,6486.576366153802,3.7647808509708125,3.9776478445937817,0.12004218525075117,0.12973056145774506
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,8.8e-5,0.0,8.8e-5,0.0,200000.0,6174.376124117902,2376.774832223394,2343.365694062532,1525.0472042192544,1522.7592477140481,5660.19985345178,5900.962746197247,5630.636794576436,6077.578798880331,3.5756234251665395,3.7636098102802764,0.11261072890609568,0.12154953545383237
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,9.6e-5,0.0,9.6e-5,0.0,200000.0,5705.129020891014,2438.3270987716983,2408.227374512517,1409.9598695111847,1412.9849608623124,5239.105956747512,5462.6257936230795,5136.29726565365,5570.561390114752,3.401495993031528,3.575431904250968,0.10272467241649749,0.11141008658127008
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000104,0.0,0.000104,0.0,200000.0,5271.006382659191,2518.690559572699,2499.423102904751,1300.2320680527357,1296.106739135982,4826.8789450506465,5012.755579495859,4768.140583354645,5184.450954816019,3.211866690806917,3.3639442471235097,0.09536127713731012,0.10368737264388439
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000112,0.0,0.000112,0.0,200000.0,4929.197326925965,2601.989313438855,2580.7259424168897,1218.11150246812,1211.6627037783503,4546.284345776019,4714.135202713328,4556.744137812833,4942.079621773523,3.0833167528439467,3.2245779103032874,0.0911336731750978,0.09884064312743482
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,0.00012,0.0,0.00012,0.0,200000.0,4597.040496342346,2689.533383704823,2659.693163950383,1123.2903275529866,1121.0645760684197,4245.370955020502,4392.605591623727,4172.50158712425,4546.528514682568,2.9342050627575986,3.055342891759366,0.08344948429465622,0.09092996392247302
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000128,0.0,0.000128,0.0,200000.0,4296.953702307344,2777.4590432916825,2763.1018137057877,1041.7400798249002,1041.6427436712104,3986.1806514954806,4117.531519186196,4009.836742206566,4374.560318556022,2.7954238306391592,2.9067480154457814,0.08019612834868639,0.08749025603050599
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000136,0.0,0.000136,0.0,200000.0,4090.2242211719267,2871.7197919853165,2864.5592785469325,984.0138368705784,978.7032784760918,3763.1224445847783,3877.550588090537,3788.243153772579,4120.363704185967,2.6734145555636752,2.7728925936445004,0.07576416203860582,0.08240613102226534
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000144,0.0,0.000144,0.0,200000.0,3865.552777848928,2967.105683105117,2948.0583777140514,925.8063143517546,924.3595987041488,3570.293588092299,3672.25982137271,3522.0218606186436,3851.8744541374012,2.5649188913150143,2.652468248938754,0.07043917706680057,0.07703704779002696
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000152,0.0,0.000152,0.0,200000.0,3684.932154081924,3066.7640458234387,3053.3110788080157,878.3265496390613,871.4311148791861,3404.422755999529,3495.475128178524,3492.881699598041,3824.0232159201123,2.4684929162503195,2.548556134828654,0.06985719975192911,0.07647954465018891
40.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,0.00016,0.0,0.00016,0.0,200000.0,3476.9951126727074,3184.8408837727443,3172.2773641691747,814.3501435458534,814.5467680198393,3226.42893761157,3309.66360653176,3304.387147061257,3613.0658574848903,2.36097101832179,2.432848564946207,0.06608711582974813,0.0722610276828624
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,8.0e-6,0.0,8.0e-6,0.0,4731.0,31207.95348837209,1672.2708333333333,1414.1046511627908,0.0,0.0,39016.192528008134,52012.72069230171,40683.36830895712,53895.05265070768,13.393057799740243,20.805410870810988,0.8134948750291969,1.0777222885181579
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,1.6e-5,0.0,1.6e-5,0.0,7506.0,29473.187800963082,1249.6004366812226,1152.478330658106,1101.4426229508197,1499.4621848739496,24533.49918899214,33017.380138947905,25260.611179874057,33547.675635261374,8.292232930579933,11.784859022783323,0.5051139842827606,0.6708186006307116
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,2.4e-5,0.0,2.4e-5,0.0,10202.0,20580.17964071856,1217.8017094017093,1140.6519461077844,1462.18125,1706.1394611727417,16789.754509573984,20829.728845277397,16899.815545834354,20887.269647037778,6.309200846182436,8.076767976711995,0.3379445334999498,0.4176874631055357
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,3.2e-5,0.0,3.2e-5,0.0,200000.0,16823.01961248196,1281.6134528715686,1206.0242257919515,2387.4167219315696,2408.3105642459445,15144.433365763713,18522.84109628365,15903.964108915321,19270.61914198671,5.769258220953349,7.005860406124569,0.3180386177268259,0.38533610977394
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,4.0e-5,0.0,4.0e-5,0.0,200000.0,13447.11270370683,1334.458319017351,1273.6283247487968,1934.480802830436,1951.5338470123627,12015.657977770501,14013.255005575626,12351.612769334886,14393.946224393187,5.276306829172862,6.15423824564866,0.2470083200415751,0.28784944465631085
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,4.8e-5,0.0,4.8e-5,0.0,200000.0,11244.223440860214,1387.2639121089085,1334.0223069403714,1642.8482128416626,1651.3155251141552,10088.789910980608,11447.693657532096,10342.764107994743,11761.971673765438,4.899736635906835,5.574760559768334,0.2068387647766817,0.23521930916912223
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,5.6e-5,0.0,5.6e-5,0.0,200000.0,9629.897693966708,1436.5030286034773,1393.796752013862,1414.8708973629293,1421.8084123510819,8720.250940208058,9732.780300173803,8772.949690626312,9850.042311168818,4.579361543800406,5.1365261535696085,0.17544693341462395,0.19698622398546792
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,6.4e-5,0.0,6.4e-5,0.0,200000.0,8472.943484419264,1486.7464027161514,1447.5622875354109,1252.9279793029316,1257.0183482944344,7702.562252291583,8504.945495766136,7681.7451975934055,8565.251054389486,4.300134127299862,4.776730237416637,0.15362639088659474,0.17129440812778052
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,7.2e-5,0.0,7.2e-5,0.0,200000.0,7542.3949301603725,1545.5909496717725,1510.0555086134054,1122.6221492590291,1122.4194298299278,6879.713257519433,7507.558703563459,6853.241810550686,7583.573192505017,4.037304288767178,4.437005695268663,0.13705672483097697,0.15166370414785865
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,8.0e-5,0.0,8.0e-5,0.0,200000.0,6794.597614267155,1593.4649407425118,1565.2717226252742,1008.9099484232753,1009.7095742862027,6235.682469383438,6743.045227181565,6110.010044788386,6725.7377464449655,3.811260081389668,4.149934598632432,0.12219430699608853,0.13450857806104083
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,8.8e-5,0.0,8.8e-5,0.0,200000.0,6224.938223420828,1656.1292090175718,1633.0544397728604,924.2248710346364,923.8876423564554,5705.593379348702,6118.407739997746,5551.320902626153,6085.538799782819,3.6061817985376825,3.894070381618103,0.11102162615323133,0.12170536121898966
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,9.6e-5,0.0,9.6e-5,0.0,200000.0,5711.311035449629,1718.8926242353773,1696.7365355408315,846.5836791147995,846.8793986844108,5243.42679127716,5602.503304693068,5092.914300175531,5554.116823873722,3.411806830553517,3.6693283454273624,0.10185415384362144,0.11107791725042619
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000104,0.0,0.000104,0.0,200000.0,5319.909134799474,1777.3344658234662,1754.9053905573683,782.6603551707683,782.770408851707,4910.729158271094,5224.928925770121,4796.979122419913,5223.222330277427,3.2687097112350876,3.5018957496213026,0.09593636313400948,0.10446043161978341
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,0.000112,0.0,0.000112,0.0,200000.0,4921.917528025681,1860.009907361932,1841.7585418732458,720.2467091149364,719.4319408729415,4531.5947182293785,4798.018047879264,4427.705165625421,4810.342654947193,3.084904032676829,3.2854664944158185,0.08855139917884797,0.0962032958944134
40.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,0.00012,0.0,0.00012,0.0,200000.0,4613.456401243748,1921.376062696993,1902.2391807627964,670.6006216006216,669.0274157919072,4273.647237202756,4512.879521787508,4157.060676186199,4530.004716152977,2.9581235241084594,3.1410677910407987,0.08313867649367067,0.09059731601577027
