L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0001,0.0,0.0,500000,500000,6337.641672686951,2103.8754831818796,2076.6880081300815,1149.090299348056,1146.5449426803286,6472.33601569602,6941.678141501058,7159.6859245363485,7926.749031896393,hard,5.0,1.0000274352969697e6,1051.1764846581996,1.000026894460606e6,1051.4278035444647
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0001,0.0,0.0,500000,500000,6314.6641058225505,2075.4216219765426,2109.356073170128,1074.1800609620102,1056.4271323816404,6487.629491841712,7038.272841257471,7460.57588602789,8331.44757172834,no,5.0,1.0210187354343435e6,88672.38524974807,1.0489422311959595e6,95143.43862939875
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0001,0.0,0.0,500000,500000,6354.212944913118,2104.6970388790346,2073.954367129548,1151.502567344742,1149.8696905891406,6508.023303636589,6992.097668657445,7221.759884041574,8012.408227272308,hard,5.0,1.0000268474080808e6,1050.6442385013788,1.0000273153191919e6,1052.3419325289394
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.0001,0.0001,0.0,0.0,500000,500000,6340.2428978442385,2067.797165372372,2100.6968853687254,1072.9454963227724,1058.8819844380546,6478.44469184197,7012.387314044127,7528.168948683402,8380.548627005195,no,5.0,1.0222178318141414e6,87985.84456091287,1.0496183253858585e6,94775.52348553194
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00012589254117941672,0.00012589254117941672,0.0,0.0,500000,500000,4995.137035167146,2310.613979077231,2290.214694127479,884.8773922892982,882.5819973182533,4878.982568737502,5117.228422109376,5385.373837750315,5869.185924955769,hard,5.0,1.0000213228989899e6,1050.358870137804,1.0000223729212121e6,1051.2726495797285
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00012589254117941672,0.00012589254117941672,0.0,0.0,500000,500000,4942.2221044788475,2299.8573746859424,2329.41728887638,858.6574969945694,844.3678869578258,4875.135812326389,5139.729108743118,5653.156469333138,6192.914289109164,no,5.0,1.0069750845616162e6,77833.28877889001,1.0272850818161616e6,81913.77871261854
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00012589254117941672,0.00012589254117941672,0.0,0.0,500000,500000,4974.320385535784,2313.5051658147313,2293.9155559235037,883.9351283751458,880.1640779935005,4851.786542717418,5083.922176780458,5320.466098753124,5791.866718587345,hard,5.0,1.0000179969373738e6,1051.7145979481686,1.0000234035434343e6,1048.3812682376836
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00012589254117941672,0.00012589254117941672,0.0,0.0,500000,500000,4979.587858790841,2294.7502461599056,2334.737676318357,851.6454018432266,836.8251002779489,4898.374943152563,5153.81986848399,5691.966405459403,6223.934349910825,no,5.0,1.010787011579798e6,75719.04429081423,1.0321809620848484e6,80207.28210832077
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00012589254117941672,0.00012589254117941672,0.0,0.0,500000,500000,4976.345993553893,2317.0458914806372,2295.3761162378437,885.830588690221,881.2495706114826,4857.834875741074,5085.860522321428,5380.913962345276,5867.556776409085,hard,5.0,1.0000198490020202e6,1051.8054218683326,1.0000227681494949e6,1050.4781597947074
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00012589254117941672,0.00012589254117941672,0.0,0.0,500000,500000,4982.057295114524,2305.2244862703806,2335.1656379281812,849.2588299581064,837.0535976015989,4898.32062182413,5157.5163474090505,5703.744393940596,6237.360288186102,no,5.0,1.0117527353515151e6,76847.59099135472,1.0312579671858586e6,81400.96528121247
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00012589254117941672,0.00012589254117941672,0.0,0.0,500000,500000,4998.250591448281,2317.8184452721775,2299.525384902685,885.2014072193547,883.6985422496972,4860.155749495252,5091.763695905216,5332.566928941199,5817.107194784128,hard,5.0,1.0000212879636363e6,1049.9903498650556,1.0000211331030303e6,1050.055116108145
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00012589254117941672,0.00012589254117941672,0.0,0.0,500000,500000,4986.080199380662,2301.5404622612787,2332.760520237435,853.4385481106059,841.7063102548933,4898.4516251984305,5170.726754242712,5697.882503536389,6246.785386818122,no,5.0,1.0099673287555556e6,77439.87357515629,1.0303580151838384e6,82391.52225161552
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00012589254117941672,0.00012589254117941672,0.0,0.0,500000,500000,4980.436533020039,2313.810039370079,2290.7493795910264,885.2664304664675,882.0762730209478,4850.800397054215,5092.787309209622,5340.136417795139,5824.4416997879325,hard,5.0,1.0000184332686869e6,1051.1798954103704,1.0000239232828283e6,1050.6292593051521
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00012589254117941672,0.00012589254117941672,0.0,0.0,500000,500000,4966.626227987344,2296.384675989758,2337.2848386963183,850.6069977202894,838.7044891834438,4885.0272829186715,5146.972181559401,5641.631468055981,6176.232468603717,no,5.0,1.0103396606444444e6,77190.56101044836,1.030646795880808e6,81526.2183465295
40,2,0.005,1.0,1000000,1.0e6,0.0,0.0,0.00015848931924611134,0.00015848931924611134,0.0,0.0,500000,500000,3976.8396374758086,2639.776382497465,2630.6398293005295,678.9689902189182,676.9683594395499,3752.903208302573,3889.102486179039,4234.209717619269,4604.218446158643,hard,5.0,1.0000167488444444e6,1049.7200287695548,1.0000174804242424e6,1050.1253138684183
